Wavelength	Abs
349	0,1114422604
348	0,0971564427
347	0,0956286639
346	0,09867792577
345	0,09827069938
344	0,09820724279
343	0,09806534648
342	0,09927070886
341	0,09917906672
340	0,0997100696
339	0,1015216559
338	0,1012300476
337	0,1023056284
336	0,1034378558
335	0,102608487
334	0,1032176986
333	0,1041712984
332	0,1055957004
331	0,1053435057
330	0,1055653989
329	0,1066211462
328	0,1086770371
327	0,1078567281
326	0,1088512838
325	0,1091047898
324	0,110363625
323	0,1114024818
322	0,1131317839
321	0,1135498956
320	0,1142430156
319	0,1160855368
318	0,1162320003
317	0,117856957
316	0,1187654957
315	0,1199615747
314	0,121142067
313	0,1232376024
312	0,1246471852
311	0,1250457466
310	0,1270344108
309	0,1292391866
308	0,1265954822
307	0,1283506602
306	0,1312470138
305	0,1347092241
304	0,1390850097
303	0,1433684081
302	0,1483013183
301	0,1556880176
300	0,1621708125
299	0,1704439074
298	0,1778959185
297	0,1862614751
296	0,19420214
295	0,2023411095
294	0,2112897784
293	0,2201400846
292	0,2315177619
291	0,2431452274
290	0,2553173006
289	0,2676759362
288	0,2827007771
287	0,3011792302
286	0,3194316328
285	0,3427211046
284	0,3674885631
283	0,3958142698
282	0,4276495576
281	0,4628801346
280	0,4996321499
279	0,5393795967
278	0,5784293413
277	0,620210588
276	0,6611009836
275	0,7029173374
274	0,7418366075
273	0,7813088894
272	0,8193514347
271	0,8557841182
270	0,8908450603
269	0,9218347073
268	0,9511058331
267	0,9767024517
266	1,00053525
265	1,019940019
264	1,03530097
263	1,047049403
262	1,056848526
261	1,063563228
260	1,066021919
259	1,065802336
258	1,062685609
257	1,057448149
256	1,051579356
255	1,043468952
254	1,036327481
253	1,026328087
252	1,018058777
251	1,008887887
250	0,9997719526
249	0,9917100668
248	0,9831062555
247	0,9757868648
246	0,9704259038
245	0,9668975472
244	0,9658073783
243	0,9663047194
242	0,9694871306
241	0,9748251438
240	0,9821035266
239	0,9924443364
238	1,004785657
237	1,020305276
236	1,040030003
235	1,062014937
234	1,088237047
233	1,118827701
232	1,152903557
231	1,192340851
230	1,234176636
229	1,283617616
228	1,338584781
227	1,400007725
226	1,469762206
225	1,550631881
224	1,645581841
223	1,752564907
222	1,885713577
221	2,036190271
220	2,219445229
